,account,allocation,Unnamed: 0,jobs,su,users,avg_cores,avg_nodes,cpuhours,cycle,Usage,Usage_Portion,SU_job,SU_user,Job_user
416,pi-tcovert,0.054944,113.0,96.0,0.00398607,3.0,12.7708,1.0417,2932.5725,2018.0,3986.07,0.07254786691904484,41.5215625,1328.69,32.0
417,pi-berkelbach,0.051769,112.0,3728.0,0.0028205500000000002,3.0,1.2454,1.0024,2800.1172,2016.0,2820.55,0.054483378083408994,0.7565853004291846,940.1833333333334,1242.6666666666667
417,pi-berkelbach,0.051769,69.0,26955.0,0.04905474,6.0,1.26,0.9882,36097.0264,2017.0,49054.74,0.9475697811431552,1.8198753478018919,8175.79,4492.5
417,pi-berkelbach,0.051769,45.0,32288.0,0.20354828,9.0,1.8755,1.0097,108474.8706,2018.0,203548.28,1.0,6.304146432111001,22616.475555555557,3587.5555555555557
418,pi-mkolar,0.050385,51.0,1528.0,0.00039308999999999997,1.0,0.716,1.3174,387.9286,2013.0,393.09,0.007801726704376302,0.25725785340314133,393.09,1528.0
418,pi-mkolar,0.050385,26.0,936.0,0.06757827000000001,1.0,17.1368,2.6581,67576.335,2014.0,67578.27,1.0,72.19900641025642,67578.27,936.0
418,pi-mkolar,0.050385,56.0,13330.0,0.02842495,3.0,1.3853,1.0967,28364.3347,2015.0,28424.95,0.5641550064503325,2.132404351087772,9474.983333333334,4443.333333333333
418,pi-mkolar,0.050385,66.0,1117.0,0.025400990000000002,3.0,10.7404,1.6840000000000002,25396.3772,2016.0,25400.99,0.5041379378783368,22.740367054610566,8466.996666666668,372.3333333333333
418,pi-mkolar,0.050385,173.0,45.0,0.00012479,2.0,1.0,1.0,124.5578,2017.0,124.79,0.002476729185273395,2.773111111111111,62.395,22.5
418,pi-mkolar,0.050385,71.0,6769.0,0.04751435,3.0,30.3967,2.5793,35939.1453,2018.0,47514.35,0.9430257020938771,7.019404638794504,15838.116666666667,2256.3333333333335
419,pi-littlewood,0.05016,108.0,525.0,0.00040309,1.0,1.6571,1.0286,400.2606,2015.0,403.09,0.008036084529505582,0.7677904761904761,403.09,525.0
419,pi-littlewood,0.05016,102.0,1395.0,0.00445388,1.0,7.0523,5.1806,4445.7403,2016.0,4453.88,0.08879346092503987,3.1927455197132617,4453.88,1395.0
419,pi-littlewood,0.05016,111.0,1110.0,0.00604624,1.0,49.7225,5.6477,5945.3392,2017.0,6046.24,0.12053907496012758,5.447063063063063,6046.24,1110.0
419,pi-littlewood,0.05016,72.0,1384.0,0.04741347,1.0,31.9422,2.7695,38677.4881,2018.0,47413.47,0.9452446172248804,34.25828757225434,47413.47,1384.0
420,pi-bkelly0,0.050145,54.0,8680.0,0.031783599999999995,2.0,15.8781,1.0032,31744.895,2015.0,31783.6,0.6338338817429454,3.661705069124424,15891.8,4340.0
420,pi-bkelly0,0.050145,125.0,46.0,0.00099282,3.0,5.2391,1.0,992.5578,2016.0,992.82,0.019798982949446604,21.58304347826087,330.94,15.333333333333334
420,pi-bkelly0,0.050145,70.0,2643.0,0.04448566,2.0,60.7386,5.2187,43246.3478,2017.0,44485.66,0.8871404925715426,16.831502080968598,22242.83,1321.5
421,pi-levin,0.050018,71.0,79.0,0.00228516,3.0,11.1139,1.0127,2284.8092,2014.0,2285.16,0.04568675276900316,28.926075949367085,761.7199999999999,26.333333333333332
421,pi-levin,0.050018,45.0,784.0,0.05320174,4.0,12.0128,1.4707,53198.9542,2015.0,53201.74,1.0,67.85936224489795,13300.435,196.0
421,pi-levin,0.050018,60.0,859.0,0.03278354,4.0,15.0012,1.8091,32780.0875,2016.0,32783.54,0.6554348434563557,38.16477299185099,8195.885,214.75
421,pi-levin,0.050018,72.0,765.0,0.039772300000000003,4.0,26.5098,1.7725,39788.3703,2017.0,39772.3,0.7951597424927027,51.98993464052288,9943.075,191.25
421,pi-levin,0.050018,42.0,12683.0,0.24671432000000001,3.0,45.2044,4.2575,131107.3931,2018.0,246714.32,1.0,19.452363005598045,82238.10666666667,4227.666666666667
422,pi-bata,0.05,187.0,107.0,3.441e-05,2.0,3.2523,0.9533,35.0558,2017.0,34.41,0.0006881999999999999,0.32158878504672894,17.205,53.5
422,pi-bata,0.05,114.0,287.0,0.00388077,2.0,20.4321,1.9199,2959.4536,2018.0,3880.77,0.0776154,13.52184668989547,1940.385,143.5
423,pi-emir,0.05,,,,,,,,,,,,,
424,pi-tzeferacos,0.05,102.0,196.0,0.00847726,2.0,35.7449,3.4286,8480.0761,2017.0,8477.26,0.1695452,43.251326530612246,4238.63,98.0
424,pi-tzeferacos,0.05,194.0,12.0,3.14e-06,1.0,1.0,1.0,3.1339,2018.0,3.14,6.280000000000001e-05,0.26166666666666666,3.14,12.0
425,pi-joet1,0.05,141.0,22845.0,0.00119,2.0,1.0015,1.0015,1078.8981,2017.0,1190.0,0.0238,0.05209017290435544,595.0,11422.5
425,pi-joet1,0.05,112.0,2253.0,0.00400395,3.0,2.9374,1.0067,3567.9994,2018.0,4003.95,0.080079,1.7771637816245005,1334.6499999999999,751.0
426,pi-rwg,0.05,39.0,19672.0,0.00579982,3.0,0.9995,1.0004,5727.3664,2013.0,5799.82,0.1159964,0.2948261488409923,1933.2733333333333,6557.333333333333
426,pi-rwg,0.05,28.0,9641.0,0.06555064,4.0,4.4681,1.0281,65513.2583,2014.0,65550.64,1.0,6.799153614770252,16387.66,2410.25
426,pi-rwg,0.05,42.0,6550.0,0.05551159,5.0,2.0186,1.0379,55476.6736,2015.0,55511.59,1.0,8.475051908396946,11102.318,1310.0
426,pi-rwg,0.05,40.0,1854.0,0.13802968,3.0,14.3193,0.8948,138022.4261,2016.0,138029.68,1.0,74.449665587918,46009.89333333333,618.0
426,pi-rwg,0.05,88.0,24106.0,0.01599894,3.0,0.95,0.9101,16472.1525,2017.0,15998.94,0.3199788,0.6636911972123123,5332.9800000000005,8035.333333333333
426,pi-rwg,0.05,89.0,51145.0,0.02103109,4.0,1.0018,1.0018,20654.5808,2018.0,21031.09,0.4206218,0.41120520089940366,5257.7725,12786.25
427,pi-dfreedman,0.05,119.0,133.0,0.0014972,1.0,0.9925,0.9774,1496.4633,2016.0,1497.2,0.029944000000000002,11.257142857142858,1497.2,133.0
427,pi-dfreedman,0.05,60.0,1949.0,0.08061087,1.0,0.8492,0.8492,20728.4656,2017.0,80610.87,1.0,41.36011800923551,80610.87,1949.0
428,pi-hema,0.05,108.0,175.0,0.00621341,1.0,24.9829,1.7543,6080.1211,2017.0,6213.41,0.1242682,35.5052,6213.41,175.0
428,pi-hema,0.05,108.0,155.0,0.00553675,1.0,17.7742,1.0581,5371.4936,2018.0,5536.75,0.110735,35.72096774193548,5536.75,155.0
429,pi-jrussell,0.05,82.0,6760.0,0.02702284,1.0,1.3645,0.9484,4352.0067,2017.0,27022.84,0.5404568,3.9974615384615384,27022.84,6760.0
429,pi-jrussell,0.05,75.0,7591.0,0.04640711,1.0,2.0374,1.0,31831.6108,2018.0,46407.11,0.9281422,6.113438282176261,46407.11,7591.0
430,pi-srnagel,0.05,131.0,506.0,0.00242827,2.0,3.1344,1.0,2425.5819,2017.0,2428.27,0.0485654,4.798952569169961,1214.135,253.0
430,pi-srnagel,0.05,44.0,20989.0,0.22534587,2.0,1.0441,1.0003,44135.2192,2018.0,225345.87,1.0,10.73637953213588,112672.935,10494.5
431,pi-fritziea,0.05,100.0,70.0,0.00909231,1.0,1.1286,0.9857,362.3397,2017.0,9092.31,0.18184619999999999,129.89014285714285,9092.31,70.0
431,pi-fritziea,0.05,169.0,14.0,0.00017293,1.0,1.0,1.0,22.4233,2018.0,172.93,0.0034586,12.352142857142857,172.93,14.0
432,pi-rtsay,0.05,74.0,91.0,0.037914830000000004,1.0,9.7033,0.4396,34821.6353,2017.0,37914.83,0.7582966,416.64648351648356,37914.83,91.0
432,pi-rtsay,0.05,55.0,4.0,0.12651141,1.0,28.0,1.0,97316.4656,2018.0,126511.41,1.0,31627.8525,126511.41,4.0
433,pi-jstubbs1,0.05,89.0,554.0,0.01569715,1.0,71.8303,5.8466,15695.0925,2017.0,15697.15,0.31394299999999997,28.334205776173285,15697.15,554.0
433,pi-jstubbs1,0.05,109.0,233.0,0.00537928,1.0,64.0,5.1545,5379.2889,2018.0,5379.28,0.10758559999999999,23.08703862660944,5379.28,233.0
434,pi-thomaswinberry,0.05,112.0,222.0,0.00593197,1.0,9.5225,0.8018,6693.4947,2017.0,5931.97,0.1186394,26.720585585585585,5931.97,222.0
435,pi-jsolway,0.05,168.0,625.0,0.00019263,1.0,1.0,1.0,189.6247,2017.0,192.63,0.0038526,0.308208,192.63,625.0
435,pi-jsolway,0.05,57.0,4565.0,0.1062135,1.0,1.0366,1.0015,3879.8203,2018.0,106213.5,1.0,23.266922234392116,106213.5,4565.0
436,pi-bermanm,0.05,147.0,108.0,0.0007637999999999999,3.0,6.7685,0.9444,770.6972,2017.0,763.8,0.015276,7.072222222222222,254.6,36.0
436,pi-bermanm,0.05,116.0,336.0,0.0035588200000000003,5.0,4.7857,1.0119,3557.9869,2018.0,3558.82,0.0711764,10.59172619047619,711.764,67.2
437,pi-adrobyshevsky,0.05,183.0,101.0,4.461e-05,1.0,20.3762,1.4158,40.3933,2017.0,44.61,0.0008922,0.4416831683168317,44.61,101.0
437,pi-adrobyshevsky,0.05,145.0,45.0,0.00112976,1.0,40.3111,1.2,892.3919,2018.0,1129.76,0.0225952,25.105777777777778,1129.76,45.0
438,pi-lekheng,0.049998,180.0,15.0,1.73e-06,2.0,13.6,1.4,1.6411,2016.0,1.73,3.4601384055362216e-05,0.11533333333333333,0.865,7.5
438,pi-lekheng,0.049998,77.0,544.0,0.03546431,3.0,40.6912,3.2868,35461.6803,2017.0,35464.31,0.7093145725829033,65.1917463235294,11821.436666666666,181.33333333333334
438,pi-lekheng,0.049998,151.0,144.0,0.00083144,1.0,19.6806,2.5139,827.9617,2018.0,831.44,0.016629465178607146,5.773888888888889,831.44,144.0
439,pi-aolinto,0.049785,137.0,7434.0,0.0002153,1.0,1.3697,0.9985,172.045,2016.0,215.3,0.004324595761775635,0.02896152811407049,215.3,7434.0
440,pi-cpel,0.049,23.0,3033.0,0.03627311,1.0,2.8839,1.3416,36264.4158,2013.0,36273.11,0.7402675510204082,11.959482360698978,36273.11,3033.0
440,pi-cpel,0.049,78.0,43.0,0.0012384400000000002,2.0,13.8837,1.0233,1238.2772,2014.0,1238.44,0.025274285714285714,28.80093023255814,619.22,21.5
440,pi-cpel,0.049,133.0,17.0,1.219e-05,1.0,2.7647,1.0,12.0894,2015.0,12.19,0.00024877551020408164,0.7170588235294117,12.19,17.0
441,pi-skeedy,0.045527,47.0,192.0,0.0017081400000000001,6.0,5.6875,1.1406,1707.2236,2013.0,1708.14,0.03751927427680278,8.8965625,284.69,32.0
441,pi-skeedy,0.045527,65.0,336.0,0.0049669499999999995,6.0,2.8036,1.0238,4965.2108,2014.0,4966.95,0.1090989962000571,14.782589285714286,827.8249999999999,56.0
441,pi-skeedy,0.045527,77.0,461.0,0.008253479999999999,4.0,4.4837,1.0564,8251.2397,2015.0,8253.48,0.18128758758538888,17.9034273318872,2063.37,115.25
441,pi-skeedy,0.045527,46.0,860.0,0.09730575999999999,4.0,18.9058,3.836,97300.8267,2016.0,97305.76,1.0,113.14623255813953,24326.44,215.0
441,pi-skeedy,0.045527,129.0,155.0,0.0026474099999999998,5.0,24.9548,3.2774,2646.625,2017.0,2647.41,0.05815032837656775,17.08006451612903,529.482,31.0
441,pi-skeedy,0.045527,85.0,178.0,0.02303895,4.0,37.9045,3.1573,22474.7731,2018.0,23038.95,0.506050255892108,129.4323033707865,5759.7375,44.5
442,pi-kkawaji,0.045,62.0,96.0,0.00546589,1.0,8.8854,1.0833,5465.4544,2014.0,5465.89,0.12146422222222222,56.93635416666667,5465.89,96.0
442,pi-kkawaji,0.045,114.0,6.0,0.00021021,1.0,5.6667,1.3333,210.1931,2015.0,210.21,0.004671333333333334,35.035000000000004,210.21,6.0
443,pi-btian,0.044955,96.0,99.0,0.00154027,4.0,9.9697,1.3030000000000002,1539.9447,2015.0,1540.27,0.03426248470692915,15.558282828282827,385.0675,24.75
443,pi-btian,0.044955,154.0,22.0,4.482e-05,2.0,2.3636,1.0,44.6978,2016.0,44.82,0.000996996996996997,2.037272727272727,22.41,11.0
443,pi-btian,0.044955,165.0,42.0,0.00026308999999999995,2.0,14.9286,1.0,263.0756,2017.0,263.09,0.005852296741185629,6.264047619047618,131.545,21.0
443,pi-btian,0.044955,171.0,4256.0,0.00015074,2.0,1.0073,1.0002,126.5392,2018.0,150.74,0.0033531309086864644,0.03541823308270677,75.37,2128.0
444,pi-lamadon,0.044774,114.0,3.0,2.25e-06,1.0,1.0,1.0,2.2264,2014.0,2.25,5.0252378612587665e-05,0.75,2.25,3.0
444,pi-lamadon,0.044774,103.0,69.0,0.00098053,1.0,12.8406,12.8696,980.2239,2015.0,980.53,0.021899539911555813,14.210579710144927,980.53,69.0
444,pi-lamadon,0.044774,96.0,98.0,0.005225939999999999,1.0,22.3469,2.3367,5225.5717,2016.0,5225.94,0.1167181846607406,53.32591836734694,5225.94,98.0
444,pi-lamadon,0.044774,183.0,12.0,3.198e-05,1.0,1.0,1.0,14.7414,2018.0,31.98,0.0007142538080135793,2.665,31.98,12.0
445,pi-risi,0.043285,101.0,466.0,0.0010665,2.0,6.3326,1.0579,1064.4514,2015.0,1066.5,0.024639020445881944,2.28862660944206,533.25,233.0
445,pi-risi,0.043285,65.0,3160.0,0.02573616,4.0,9.3835,0.8671,25724.4419,2016.0,25736.16,0.5945745639366986,8.144354430379746,6434.04,790.0
445,pi-risi,0.043285,81.0,487.0,0.02722163,3.0,17.9014,1.1355,27148.6667,2017.0,27221.63,0.6288929190250665,55.89657084188912,9073.876666666667,162.33333333333334
445,pi-risi,0.043285,60.0,817.0,0.08775042,4.0,16.0135,1.0,77382.4539,2018.0,87750.42,1.0,107.40565483476132,21937.605,204.25
446,pi-pchintag,0.042667,102.0,10.0,1.7100000000000002e-05,1.0,4.0,1.0,17.0344,2014.0,17.1,0.00040077811892094597,1.7100000000000002,17.1,10.0
446,pi-pchintag,0.042667,113.0,129.0,0.00022563,2.0,3.3256,1.0,224.8961,2015.0,225.63,0.00528816181123585,1.7490697674418605,112.815,64.5
446,pi-pchintag,0.042667,169.0,11.0,9.17e-06,1.0,1.0,1.0,9.1286,2016.0,9.17,0.00021492019593596925,0.8336363636363636,9.17,11.0
446,pi-pchintag,0.042667,152.0,88.0,0.00059725,3.0,6.3068,1.2614,445.9328,2017.0,597.25,0.013997937516113156,6.786931818181818,199.08333333333334,29.333333333333332
446,pi-pchintag,0.042667,137.0,22.0,0.00144128,1.0,42.9091,2.7727,1441.28,2018.0,1441.28,0.03377973609581175,65.51272727272728,1441.28,22.0
447,pi-mengjiechen,0.041,71.0,11182.0,0.04329128,2.0,0.9873,0.9873,30480.8947,2017.0,43291.28,1.0,3.8715149347165085,21645.64,5591.0
447,pi-mengjiechen,0.041,17.0,15258.0,0.8211769,1.0,1.0,1.0,34115.7897,2018.0,821176.9,1.0,53.81943242888976,821176.9,15258.0
448,pi-wilsonp,0.040587,86.0,491.0,0.00484602,2.0,14.5051,1.1629,4843.9783,2015.0,4846.02,0.11939832951437654,9.869694501018332,2423.01,245.5
448,pi-wilsonp,0.040587,74.0,1781.0,0.01676222,2.0,14.8265,0.9972,16754.1628,2016.0,16762.22,0.4129948012910538,9.411690061763055,8381.11,890.5
448,pi-wilsonp,0.040587,142.0,1165.0,0.00118819,2.0,14.4395,0.9073,1185.2856,2017.0,1188.19,0.029275137359252964,1.0199055793991416,594.095,582.5
448,pi-wilsonp,0.040587,126.0,887.0,0.00223442,2.0,15.628,1.0,2234.7044,2018.0,2234.42,0.055052603050237764,2.519075535512965,1117.21,443.5
449,pi-tten,0.035128,98.0,469.0,0.004842239999999999,1.0,12.919,0.8827,4840.3044,2016.0,4842.24,0.13784559325893872,10.324605543710021,4842.24,469.0
449,pi-tten,0.035128,136.0,81.0,0.00146408,1.0,4.5926,1.0,1463.7967,2017.0,1464.08,0.04167843315873377,18.07506172839506,1464.08,81.0
449,pi-tten,0.035128,80.0,94.0,0.02779734,1.0,7.234,1.0,23315.5444,2018.0,27797.34,0.7913157595080847,295.7163829787234,27797.34,94.0
450,pi-stuartrowan,0.035,183.0,4.0,2.5e-07,1.0,16.0,1.0,0.2222,2016.0,0.25,7.142857142857143e-06,0.0625,0.25,4.0
450,pi-stuartrowan,0.035,116.0,117.0,0.0051803199999999995,1.0,13.5385,0.8462,7104.0667,2017.0,5180.32,0.14800914285714284,44.27623931623931,5180.32,117.0
450,pi-stuartrowan,0.035,117.0,26.0,0.00347366,1.0,16.0,1.0,3473.6844,2018.0,3473.66,0.09924742857142857,133.60230769230768,3473.66,26.0
451,pi-cosar,0.033,42.0,123.0,0.00434683,1.0,9.7317,1.3984,4346.4878,2013.0,4346.83,0.1317221212121212,35.340081300813004,4346.83,123.0
451,pi-cosar,0.033,91.0,9.0,0.00034447000000000004,1.0,2.2222,1.0,344.4553,2014.0,344.47,0.01043848484848485,38.27444444444445,344.47,9.0
451,pi-cosar,0.033,62.0,414.0,0.022786209999999998,1.0,8.4928,1.128,22784.6164,2015.0,22786.21,0.6904912121212121,55.039154589371975,22786.21,414.0
452,pi-rrock,0.030885,61.0,608.0,0.02289098,2.0,16.5033,8.9178,22887.5369,2015.0,22890.98,0.7411682046300793,37.649638157894735,11445.49,304.0
452,pi-rrock,0.030885,115.0,181.0,0.0021152,2.0,3.6961,3.6133,2114.1781,2016.0,2115.2,0.06848632022017159,11.686187845303866,1057.6,90.5
452,pi-rrock,0.030885,172.0,316.0,0.00014299,3.0,6.8513,1.2848,141.4867,2017.0,142.99,0.0046297555447628305,0.4525,47.663333333333334,105.33333333333333
452,pi-rrock,0.030885,159.0,252.0,0.00047098,2.0,10.7063,1.5595,422.7056,2018.0,470.98,0.015249473854621986,1.868968253968254,235.49,126.0
453,pi-gilbertjack,0.030272,40.0,434.0,0.00523778,4.0,5.0599,1.1152,5235.9803,2013.0,5237.78,0.17302391649048626,12.068617511520737,1309.445,108.5
453,pi-gilbertjack,0.030272,46.0,4279.0,0.02441965,8.0,6.5688,1.1075,24403.0583,2014.0,24419.65,0.8066744846723045,5.7068590792241185,3052.45625,534.875
453,pi-gilbertjack,0.030272,58.0,39784.0,0.02819874,13.0,15.31,1.0178,28006.7628,2015.0,28198.74,0.9315122885835095,0.7087959983913131,2169.133846153846,3060.3076923076924
453,pi-gilbertjack,0.030272,78.0,1068.0,0.01341317,10.0,3.4644,0.9345,13408.4628,2016.0,13413.17,0.4430883324524313,12.559147940074906,1341.317,106.8
453,pi-gilbertjack,0.030272,130.0,233.0,0.00255806,9.0,2.4206,1.0,2556.8475,2017.0,2558.06,0.08450251057082453,10.978798283261803,284.2288888888889,25.88888888888889
453,pi-gilbertjack,0.030272,155.0,99.0,0.00064808,4.0,2.2525,1.0101,128.0347,2018.0,648.08,0.021408562367864696,6.546262626262627,162.02,24.75
454,pi-kavibhalla,0.03,217.0,20.0,6e-08,1.0,3.3,0.6,0.0481,2017.0,0.06,2e-06,0.003,0.06,20.0
454,pi-kavibhalla,0.03,144.0,1072.0,0.00113076,2.0,1.5905,1.0616,987.33,2018.0,1130.76,0.037691999999999996,1.054813432835821,565.38,536.0
455,pi-richardjeanso,0.027882,54.0,525.0,0.01018509,4.0,5.4305,1.259,10182.9778,2014.0,10185.09,0.36529266193242954,19.40017142857143,2546.2725,131.25
455,pi-richardjeanso,0.027882,145.0,1.0,3.25e-06,1.0,1.0,1.0,3.2489,2015.0,3.25,0.00011656265691126892,3.25,3.25,1.0
455,pi-richardjeanso,0.027882,75.0,405.0,0.01663177,1.0,12.8148,1.5136,16629.9819,2016.0,16631.77,0.5965056308729646,41.0660987654321,16631.77,405.0
455,pi-richardjeanso,0.027882,200.0,3.0,3.45e-06,1.0,1.0,1.0,3.4342,2017.0,3.45,0.00012373574349042394,1.1500000000000001,3.45,3.0
456,pi-adirienz,0.026957,111.0,1432.0,0.0030434499999999996,1.0,15.7088,1.0133,3037.1769,2016.0,3043.45,0.11290017435174536,2.125314245810056,3043.45,1432.0
456,pi-adirienz,0.026957,95.0,1250.0,0.01209727,1.0,1.048,0.904,2386.5661,2017.0,12097.27,0.4487617316466966,9.677816,12097.27,1250.0
456,pi-adirienz,0.026957,150.0,535.0,0.00084672,1.0,1.0,1.0,126.0761,2018.0,846.72,0.031410023370553104,1.5826542056074766,846.72,535.0
457,pi-dpope,0.025198,63.0,10.0,2.13e-06,1.0,1.4,1.8,2.0767,2013.0,2.13,8.453051829510278e-05,0.213,2.13,10.0
457,pi-dpope,0.025198,81.0,54.0,0.0009150800000000001,1.0,6.9074,1.3889,914.9467,2014.0,915.08,0.036315580601635054,16.945925925925927,915.08,54.0
457,pi-dpope,0.025198,120.0,6.0,9.195e-05,1.0,3.5,1.0,91.9214,2015.0,91.95,0.0036490991348519723,15.325000000000001,91.95,6.0
458,pi-weberm,0.025,138.0,6.0,8.24e-06,1.0,1.0,1.0,8.2122,2015.0,8.24,0.0003296,1.3733333333333333,8.24,6.0
458,pi-weberm,0.025,97.0,3117.0,0.01044275,4.0,6.1765,0.9878,9948.6294,2017.0,10442.75,0.41771,3.350256657042028,2610.6875,779.25
458,pi-weberm,0.025,63.0,10997.0,0.07720024,2.0,6.7352,1.0,14473.7508,2018.0,77200.24,1.0,7.02011821405838,38600.12,5498.5
459,pi-jfrieman,0.024933,21.0,196.0,0.050276190000000005,1.0,8.0714,1.0204,50275.3428,2013.0,50276.19,1.0,256.51117346938776,50276.19,196.0
459,pi-jfrieman,0.024933,17.0,699.0,0.20226016,1.0,9.6423,1.0029,202256.8306,2014.0,202260.16,1.0,289.356452074392,202260.16,699.0
459,pi-jfrieman,0.024933,46.0,508.0,0.05122642,1.0,8.9961,1.0335,51224.3383,2015.0,51226.42,1.0,100.8394094488189,51226.42,508.0
459,pi-jfrieman,0.024933,63.0,189.0,0.02886646,1.0,8.0,1.0053,28865.5789,2016.0,28866.46,1.0,152.7325925925926,28866.46,189.0
459,pi-jfrieman,0.024933,188.0,21.0,2.627e-05,1.0,3.1905,0.3333,26.6147,2017.0,26.27,0.0010536237115469458,1.250952380952381,26.27,21.0
459,pi-jfrieman,0.024933,178.0,16.0,4.296e-05,1.0,10.375,1.0,40.9667,2018.0,42.96,0.001723017687402238,2.685,42.96,16.0
460,pi-wilde,0.024585,13.0,7893.0,0.13287906,7.0,12.6498,1.3924,132855.9308,2013.0,132879.06,1.0,16.835051311288485,18982.722857142857,1127.5714285714287
460,pi-wilde,0.024585,43.0,7460.0,0.03171827,6.0,19.4551,1.6202,31689.1256,2014.0,31718.27,1.0,4.2517788203753355,5286.378333333333,1243.3333333333333
460,pi-wilde,0.024585,65.0,4539.0,0.02113971,8.0,15.8467,1.4349,21123.2161,2015.0,21139.71,0.8598621110433191,4.657349636483807,2642.46375,567.375
460,pi-wilde,0.024585,132.0,1073.0,0.00041271,4.0,15.8472,1.0522,407.8722,2016.0,412.71,0.016787065283709577,0.3846318732525629,103.1775,268.25
460,pi-wilde,0.024585,101.0,705.0,0.008792930000000001,5.0,14.956,1.0284,8790.1931,2017.0,8792.93,0.35765426072808626,12.472241134751773,1758.586,141.0
460,pi-wilde,0.024585,149.0,129.0,0.0008751399999999999,3.0,9.5349,1.031,875.2122,2018.0,875.14,0.0355965019320724,6.7840310077519375,291.7133333333333,43.0
461,pi-weyl,0.023,69.0,939.0,0.0028885900000000003,3.0,1.7881,1.0735,2883.7403,2014.0,2888.59,0.1255908695652174,3.076240681576145,962.8633333333333,313.0
461,pi-weyl,0.023,73.0,2801.0,0.012888549999999999,2.0,0.9807,1.0196,12873.9714,2015.0,12888.55,0.5603717391304347,4.601410210639057,6444.275,1400.5
462,pi-dhooper,0.022871,60.0,1979.0,0.00781848,1.0,0.9141,1.0227,7809.5931,2014.0,7818.48,0.3418512526780639,3.950722587165235,7818.48,1979.0
462,pi-dhooper,0.022871,63.0,5500.0,0.0225227,2.0,2.6213,1.0947,22498.9461,2015.0,22522.7,0.9847711075160684,4.095036363636364,11261.35,2750.0
462,pi-dhooper,0.022871,86.0,539.0,0.010128620000000001,1.0,14.9573,0.9981,10126.1578,2016.0,10128.62,0.44285864194831887,18.791502782931357,10128.62,539.0
463,pi-rjlalond,0.01572,36.0,30.0,0.006798220000000001,1.0,12.0,1.0333,6798.1467,2013.0,6798.22,0.43245674300254455,226.60733333333334,6798.22,30.0
463,pi-rjlalond,0.01572,63.0,106.0,0.00522511,4.0,3.1887,1.0377,5224.5417,2014.0,5225.11,0.3323861323155216,49.29349056603773,1306.2775,26.5
463,pi-rjlalond,0.01572,32.0,1528.0,0.09652624,1.0,11.2219,1.2029,96519.3675,2015.0,96526.24,1.0,63.171623036649216,96526.24,1528.0
463,pi-rjlalond,0.01572,58.0,870.0,0.045250120000000005,2.0,13.0644,1.2161,45246.4814,2016.0,45250.12,1.0,52.01163218390805,22625.06,435.0
463,pi-rjlalond,0.01572,107.0,217.0,0.00635422,2.0,17.3594,1.0415,6353.3853,2017.0,6354.22,0.40421246819338424,29.282119815668203,3177.11,108.5
463,pi-rjlalond,0.01572,143.0,69.0,0.00117639,2.0,8.7536,1.0145,879.3081,2018.0,1176.39,0.07483396946564887,17.04913043478261,588.195,34.5
464,pi-hickmanbr,0.015,103.0,2092.0,0.00815771,3.0,7.8867,1.3078,8143.3236,2017.0,8157.71,0.5438473333333333,3.8994789674952197,2719.2366666666667,697.3333333333334
464,pi-hickmanbr,0.015,179.0,7.0,4.276e-05,1.0,32.4286,5.5714,20.2636,2018.0,42.76,0.0028506666666666667,6.1085714285714285,42.76,7.0
465,pi-gsengel,0.01,90.0,187.0,0.01535568,2.0,22.8128,1.2674,15354.8689,2017.0,15355.68,1.0,82.11593582887701,7677.84,93.5
466,pi-jhuangime,0.01,146.0,84.0,0.00085954,2.0,3.6786,1.1429,275.2439,2017.0,859.54,0.085954,10.232619047619048,429.77,42.0
466,pi-jhuangime,0.01,99.0,155.0,0.011834840000000001,1.0,7.8774,2.5161,1242.7031,2018.0,11834.84,1.0,76.35380645161291,11834.84,155.0
467,pi-liantaow,0.008942,52.0,337025.0,0.014529950000000002,3.0,0.9913,1.0098,12777.5656,2014.0,14529.95,1.0,0.043112380387211637,4843.316666666667,112341.66666666667
467,pi-liantaow,0.008942,53.0,710015.0,0.033072300000000006,2.0,0.9962,1.0039,29444.7619,2015.0,33072.3,1.0,0.046579720146757465,16536.15,355007.5
